CustomerID,Recency,Frequency,Monetary_GBP,Monetary_PKR,Cluster,Customer_Segment
14312,47,6,1611.5900000000001,580172.4,1,Regular Customer
14314,107,1,120.0,43200.0,1,Regular Customer
14315,45,6,2481.13,893206.8,1,Regular Customer
14317,65,1,508.58,183088.8,1,Regular Customer
14320,207,2,477.79,172004.4,0,Low-Value / At Risk
14321,11,5,1530.75,551070.0,1,Regular Customer
14323,115,2,605.0600000000001,217821.60000000003,1,Regular Customer
14326,242,1,183.85,66186.0,0,Low-Value / At Risk
14327,163,1,311.65000000000003,112194.00000000001,0,Low-Value / At Risk
14329,17,7,5014.84,1805342.4000000001,1,Regular Customer
14331,124,2,462.66,166557.6,1,Regular Customer
14332,23,3,866.3100000000001,311871.60000000003,1,Regular Customer
14333,68,1,415.2,149472.0,1,Regular Customer
14334,17,8,2552.21,918795.6,1,Regular Customer
14335,16,2,468.26,168573.6,1,Regular Customer
14336,17,4,1614.91,581367.6,1,Regular Customer
14338,161,2,588.22,211759.2,0,Low-Value / At Risk
14339,243,1,309.52000000000004,111427.20000000001,0,Low-Value / At Risk
14340,219,1,134.7,48491.99999999999,0,Low-Value / At Risk
14341,45,8,2182.28,785620.8,1,Regular Customer
14342,21,4,668.5600000000001,240681.60000000003,1,Regular Customer
14344,127,8,889.9300000000001,320374.80000000005,1,Regular Customer
14345,39,1,108.98,39232.8,1,Regular Customer
14346,121,2,1021.58,367768.8,1,Regular Customer
14348,260,1,409.57,147445.2,0,Low-Value / At Risk
14349,10,1,133.5,48060.0,1,Regular Customer
14350,274,1,282.93,101854.8,0,Low-Value / At Risk
14351,165,1,51.0,18360.0,0,Low-Value / At Risk
14352,157,4,1078.96,388425.60000000003,0,Low-Value / At Risk
14353,215,1,90.6,32615.999999999996,0,Low-Value / At Risk
14354,6,2,163.62,58903.200000000004,1,Regular Customer
14355,366,1,174.4,62784.0,0,Low-Value / At Risk
14356,80,2,701.23,252442.80000000002,1,Regular Customer
14357,43,1,225.77,81277.2,1,Regular Customer
14359,19,3,912.1800000000001,328384.80000000005,1,Regular Customer
14360,32,4,2128.23,766162.8,1,Regular Customer
14362,22,1,161.2,58031.99999999999,1,Regular Customer
14364,109,8,3717.35,1338246.0,1,Regular Customer
14367,8,16,9261.52,3334147.2,1,Regular Customer
14368,320,1,155.0,55800.0,0,Low-Value / At Risk
14371,295,1,100.5,36180.0,0,Low-Value / At Risk
14373,358,1,76.55,27558.0,0,Low-Value / At Risk
14375,185,1,257.68,92764.8,0,Low-Value / At Risk
14377,191,2,617.05,222137.99999999997,0,Low-Value / At Risk
14379,44,2,348.1,125316.00000000001,1,Regular Customer
14381,52,1,202.68,72964.8,1,Regular Customer
14382,26,1,626.07,225385.2,1,Regular Customer
14383,38,3,1247.69,449168.4,1,Regular Customer
14385,9,3,202.10999999999999,72759.59999999999,1,Regular Customer
14386,297,1,142.4,51264.0,0,Low-Value / At Risk
14387,33,3,1770.56,637401.6,1,Regular Customer
14388,10,8,3212.84,1156622.4000000001,1,Regular Customer
14389,65,2,1043.46,375645.60000000003,1,Regular Customer
14390,10,9,4652.82,1675015.2,1,Regular Customer
14393,218,1,67.95,24462.0,0,Low-Value / At Risk
14395,2,9,3507.71,1262775.6,1,Regular Customer
14396,65,2,487.99,175676.4,1,Regular Customer
14397,3,19,2612.96,940665.6,1,Regular Customer
14400,149,1,574.7,206892.00000000003,0,Low-Value / At Risk
14401,4,13,4051.48,1458532.8,1,Regular Customer
14403,130,4,1475.81,531291.6,1,Regular Customer
14404,34,6,1474.32,530755.2,1,Regular Customer
14406,119,1,156.75,56430.0,1,Regular Customer
14407,107,6,2157.73,776782.8,1,Regular Customer
14408,11,7,2606.53,938350.8,1,Regular Customer
14409,71,6,2059.4500000000003,741402.0000000001,1,Regular Customer
14410,92,9,1105.07,397825.19999999995,1,Regular Customer
14411,311,1,1063.0,382680.0,0,Low-Value / At Risk
14412,43,2,770.03,277210.8,1,Regular Customer
14413,362,1,122.7,44172.0,0,Low-Value / At Risk
14414,92,7,1496.98,538912.8,1,Regular Customer
14415,1,13,5900.28,2124100.8,1,Regular Customer
14416,22,2,490.22,176479.2,1,Regular Customer
14418,4,3,1937.25,697410.0,1,Regular Customer
14419,11,6,1058.06,380901.6,1,Regular Customer
14420,99,1,387.52,139507.19999999998,1,Regular Customer
14421,57,2,813.11,292719.6,1,Regular Customer
14422,1,6,4263.64,1534910.4000000001,1,Regular Customer
14423,218,1,265.2,95472.0,0,Low-Value / At Risk
14424,18,1,322.08,115948.79999999999,1,Regular Customer
14426,24,10,4481.67,1613401.2,1,Regular Customer
14427,50,2,363.34000000000003,130802.40000000001,1,Regular Customer
14428,7,5,1244.83,448138.8,1,Regular Customer
14431,303,1,470.36,169329.6,0,Low-Value / At Risk
14432,10,6,2255.51,811983.6000000001,1,Regular Customer
14434,22,6,1372.8,494208.0,1,Regular Customer
14436,99,1,89.06,32061.600000000002,1,Regular Customer
14437,366,1,63.0,22680.0,0,Low-Value / At Risk
14438,306,1,131.9,47484.0,0,Low-Value / At Risk
14439,320,1,2661.24,958046.3999999999,0,Low-Value / At Risk
14440,8,5,2357.68,848764.7999999999,1,Regular Customer
14441,1,4,1712.89,616640.4,1,Regular Customer
14442,205,2,1589.82,572335.2,0,Low-Value / At Risk
14443,54,4,1420.2,511272.0,1,Regular Customer
14446,1,4,1039.58,374248.8,1,Regular Customer
14447,19,5,1163.23,418762.8,1,Regular Customer
14448,9,2,375.35,135126.0,1,Regular Customer
14449,19,4,907.1,326556.0,1,Regular Customer
14450,181,3,483.25,173970.0,0,Low-Value / At Risk
14451,60,2,662.59,238532.40000000002,1,Regular Customer
14452,11,2,264.44,95198.4,1,Regular Customer
14453,190,1,119.93,43174.8,0,Low-Value / At Risk
14456,5,9,3062.4,1102464.0,1,Regular Customer
14457,311,1,113.64,40910.4,0,Low-Value / At Risk
14459,155,1,1837.92,661651.2000000001,0,Low-Value / At Risk
14460,110,3,434.34,156362.4,1,Regular Customer
14461,148,3,2103.06,757101.6,0,Low-Value / At Risk
14462,66,11,2004.02,721447.2,1,Regular Customer
14463,98,3,529.62,190663.2,1,Regular Customer
14465,247,3,1058.6200000000001,381103.20000000007,0,Low-Value / At Risk
14466,29,7,2272.4,818064.0,1,Regular Customer
14467,18,4,598.76,215553.6,1,Regular Customer
14470,12,2,461.19,166028.4,1,Regular Customer
14472,104,8,1936.84,697262.4,1,Regular Customer
14473,74,2,234.34,84362.4,1,Regular Customer
14474,46,1,547.66,197157.59999999998,1,Regular Customer
14475,72,3,925.85,333306.0,1,Regular Customer
14476,257,1,215.7,77652.0,0,Low-Value / At Risk
14477,20,4,1309.6,471455.99999999994,1,Regular Customer
14479,254,2,316.25,113850.0,0,Low-Value / At Risk
14480,11,1,279.05,100458.0,1,Regular Customer
14481,165,2,636.51,229143.6,0,Low-Value / At Risk
14482,18,6,2068.15,744534.0,1,Regular Customer
14483,282,1,137.1,49356.0,0,Low-Value / At Risk
14484,50,1,321.92,115891.20000000001,1,Regular Customer
14485,39,1,165.75,59670.0,1,Regular Customer
14487,27,6,1196.33,430678.8,1,Regular Customer
14488,68,1,1064.28,383140.8,1,Regular Customer
14489,207,1,463.38,166816.8,0,Low-Value / At Risk
14491,175,2,340.93,122734.8,0,Low-Value / At Risk
14493,7,5,2383.2400000000002,857966.4000000001,1,Regular Customer
14494,26,1,139.56,50241.6,1,Regular Customer
14495,51,2,123.80000000000001,44568.00000000001,1,Regular Customer
14496,312,2,538.8100000000001,193971.60000000003,0,Low-Value / At Risk
14497,309,1,475.37,171133.2,0,Low-Value / At Risk
14498,43,5,1957.32,704635.2,1,Regular Customer
14499,26,3,815.32,293515.2,1,Regular Customer
14500,88,3,356.85,128466.00000000001,1,Regular Customer
14501,184,2,251.21,90435.6,0,Low-Value / At Risk
14502,20,11,2470.67,889441.2000000001,1,Regular Customer
14503,3,6,3543.26,1275573.6,1,Regular Customer
14504,47,4,673.26,242373.6,1,Regular Customer
14505,17,8,5905.64,2126030.4,1,Regular Customer
14506,17,5,2012.17,724381.2000000001,1,Regular Customer
14507,24,6,1383.18,497944.80000000005,1,Regular Customer
14508,22,2,276.42,99511.20000000001,1,Regular Customer
14511,11,5,1314.81,473331.6,1,Regular Customer
14512,188,2,275.28,99100.79999999999,0,Low-Value / At Risk
14513,101,3,455.59000000000003,164012.40000000002,1,Regular Customer
14514,61,3,1055.35,379925.99999999994,1,Regular Customer
14515,18,6,2102.09,756752.4,1,Regular Customer
14517,33,2,330.45,118962.0,1,Regular Customer
14518,64,1,174.37,62773.200000000004,1,Regular Customer
14520,2,2,270.6,97416.00000000001,1,Regular Customer
14522,24,4,974.54,350834.39999999997,1,Regular Customer
14523,108,1,241.09,86792.4,1,Regular Customer
14524,32,9,1867.68,672364.8,1,Regular Customer
14525,20,9,4332.2,1559592.0,1,Regular Customer
14527,3,55,8508.82,3063175.1999999997,1,Regular Customer
14528,37,1,364.21999999999997,131119.19999999998,1,Regular Customer
14529,60,3,620.04,223214.4,1,Regular Customer
14530,26,6,2925.91,1053327.5999999999,1,Regular Customer
14532,236,4,932.85,335826.0,0,Low-Value / At Risk
14533,25,7,1949.72,701899.2,1,Regular Customer
14534,3,18,4447.05,1600938.0,1,Regular Customer
14535,60,3,2864.19,1031108.4,1,Regular Customer
14536,260,1,171.8,61848.00000000001,0,Low-Value / At Risk
14537,58,1,355.56,128001.6,1,Regular Customer
14538,65,2,388.25,139770.0,1,Regular Customer
14539,16,2,537.48,193492.80000000002,1,Regular Customer
14540,10,3,996.26,358653.6,1,Regular Customer
14541,59,8,1461.65,526194.0,1,Regular Customer
14542,186,1,103.25,37170.0,0,Low-Value / At Risk
14543,29,16,3630.33,1306918.8,1,Regular Customer
14544,24,2,2024.45,728802.0,1,Regular Customer
14546,5,5,2578.09,928112.4,1,Regular Customer
14547,4,8,4007.54,1442714.4,1,Regular Customer
14548,151,2,652.8,235007.99999999997,0,Low-Value / At Risk
14549,311,1,289.24,104126.40000000001,0,Low-Value / At Risk
14550,11,2,765.62,275623.2,1,Regular Customer
14551,18,2,186.23,67042.8,1,Regular Customer
14552,152,1,165.07,59425.2,0,Low-Value / At Risk
14553,19,5,859.27,309337.2,1,Regular Customer
14554,10,4,2381.04,857174.4,1,Regular Customer
14555,57,2,324.14,116690.4,1,Regular Customer
14557,85,1,788.38,283816.8,1,Regular Customer
14560,7,22,2237.77,805597.2,1,Regular Customer
14561,76,3,1080.76,389073.6,1,Regular Customer
14562,4,18,5074.77,1826917.2000000002,1,Regular Customer
14565,96,4,3099.12,1115683.2,1,Regular Customer
14566,111,1,1432.0,515520.0,1,Regular Customer
14567,57,2,1530.3600000000001,550929.6000000001,1,Regular Customer
14569,1,1,227.39,81860.4,1,Regular Customer
14570,281,2,218.06,78501.6,0,Low-Value / At Risk
14572,3,7,2832.84,1019822.4,1,Regular Customer
14573,180,9,1653.42,595231.2000000001,0,Low-Value / At Risk
14576,372,1,35.400000000000006,12744.000000000002,0,Low-Value / At Risk
14577,13,4,859.71,309495.60000000003,1,Regular Customer
14578,3,1,168.63,60706.799999999996,1,Regular Customer
14581,17,1,138.6,49896.0,1,Regular Customer
14582,41,1,114.11,41079.6,1,Regular Customer
14583,6,5,1052.55,378918.0,1,Regular Customer
14584,169,4,1042.26,375213.6,0,Low-Value / At Risk
14585,50,1,157.05,56538.00000000001,1,Regular Customer
14586,277,1,237.35999999999999,85449.59999999999,0,Low-Value / At Risk
14587,19,9,1601.14,576410.4,1,Regular Customer
14589,372,1,39.75,14310.0,0,Low-Value / At Risk
14591,15,4,1447.14,520970.4,1,Regular Customer
14592,35,3,570.46,205365.6,1,Regular Customer
14593,22,3,617.99,222476.4,1,Regular Customer
14594,7,2,379.83,136738.8,1,Regular Customer
14595,20,6,1740.6000000000001,626616.0,1,Regular Customer
14597,11,2,883.15,317934.0,1,Regular Customer
14598,44,1,221.97,79909.2,1,Regular Customer
14600,306,1,393.33000000000004,141598.80000000002,0,Low-Value / At Risk
14601,11,1,213.96,77025.6,1,Regular Customer
14603,275,1,660.0,237600.0,0,Low-Value / At Risk
14606,1,93,12156.65,4376394.0,2,VIP Customer
14607,16,14,16569.5,5965020.0,1,Regular Customer
14608,4,4,1785.15,642654.0,1,Regular Customer
14609,72,4,601.56,216561.59999999998,1,Regular Customer
14616,243,3,406.08000000000004,146188.80000000002,0,Low-Value / At Risk
14618,9,3,553.44,199238.40000000002,1,Regular Customer
14619,246,1,394.44,141998.4,0,Low-Value / At Risk
14620,206,2,412.78000000000003,148600.80000000002,0,Low-Value / At Risk
14621,1,5,1788.3600000000001,643809.6000000001,1,Regular Customer
14622,185,1,320.58000000000004,115408.80000000002,0,Low-Value / At Risk
14623,32,5,889.25,320130.0,1,Regular Customer
14624,57,2,225.85,81306.0,1,Regular Customer
14625,196,2,899.63,323866.8,0,Low-Value / At Risk
14626,24,4,2791.27,1004857.2,1,Regular Customer
14628,91,2,671.96,241905.6,1,Regular Customer
14629,4,2,959.01,345243.6,1,Regular Customer
14631,51,3,1006.98,362512.8,1,Regular Customer
14632,263,1,114.56,41241.6,0,Low-Value / At Risk
14633,266,1,344.90000000000003,124164.00000000001,0,Low-Value / At Risk
14636,36,2,609.85,219546.0,1,Regular Customer
14638,51,1,443.6,159696.0,1,Regular Customer
14639,52,6,2984.4900000000002,1074416.4000000001,1,Regular Customer
14640,24,6,2125.08,765028.7999999999,1,Regular Customer
14641,22,1,110.46000000000001,39765.600000000006,1,Regular Customer
14642,59,1,96.12,34603.200000000004,1,Regular Customer
14643,170,2,693.8100000000001,249771.60000000003,0,Low-Value / At Risk
14644,68,2,830.76,299073.6,1,Regular Customer
14645,157,2,597.09,214952.40000000002,0,Low-Value / At Risk
14646,2,73,280206.02,100874167.2,2,VIP Customer
14647,201,1,243.22,87559.2,0,Low-Value / At Risk
14649,5,4,1417.29,510224.39999999997,1,Regular Customer
14651,67,2,654.6,235656.0,1,Regular Customer
14652,77,1,114.18,41104.8,1,Regular Customer
14653,1,7,1947.55,701118.0,1,Regular Customer
14655,8,4,1932.23,695602.8,1,Regular Customer
14656,169,2,291.05,104778.0,0,Low-Value / At Risk
14657,18,4,848.22,305359.2,1,Regular Customer
14658,5,2,247.15,88974.0,1,Regular Customer
14659,9,9,2529.93,910774.7999999999,1,Regular Customer
14660,87,2,285.74,102866.40000000001,1,Regular Customer
14661,27,1,107.95,38862.0,1,Regular Customer
14662,29,4,771.17,277621.2,1,Regular Customer
14664,20,2,637.89,229640.4,1,Regular Customer
14665,61,5,1835.7,660852.0,1,Regular Customer
14666,24,1,195.25,70290.0,1,Regular Customer
14667,11,25,9241.2,3326832.0000000005,1,Regular Customer
14669,242,3,1269.99,457196.4,0,Low-Value / At Risk
14670,280,2,411.53,148150.8,0,Low-Value / At Risk
14672,235,2,765.5500000000001,275598.0,0,Low-Value / At Risk
14673,3,5,1736.4,625104.0,1,Regular Customer
14675,16,1,604.75,217710.0,1,Regular Customer
14676,31,6,2548.2400000000002,917366.4000000001,1,Regular Customer
14680,25,16,28754.11,10351479.6,1,Regular Customer
14681,71,3,498.95,179622.0,1,Regular Customer
14682,188,2,52.0,18720.0,0,Low-Value / At Risk
14684,26,5,1236.28,445060.8,1,Regular Customer
14687,107,1,628.38,226216.8,1,Regular Customer
14688,8,21,5630.87,2027113.2,1,Regular Customer
14689,209,1,112.80000000000001,40608.00000000001,0,Low-Value / At Risk
14690,44,2,371.7,133812.0,1,Regular Customer
14691,31,5,2114.33,761158.7999999999,1,Regular Customer
14692,137,4,591.55,212957.99999999997,1,Regular Customer
14693,265,1,172.9,62244.0,0,Low-Value / At Risk
14696,4,7,2078.95,748421.9999999999,1,Regular Customer
14697,218,2,188.61,67899.6,0,Low-Value / At Risk
14698,2,5,1250.76,450273.6,1,Regular Customer
14699,214,1,109.13000000000001,39286.8,0,Low-Value / At Risk
14700,32,3,2235.3,804708.0000000001,1,Regular Customer
14701,11,9,2549.37,917773.2,1,Regular Customer
14702,1,17,3292.14,1185170.4,1,Regular Customer
14703,15,1,318.17,114541.20000000001,1,Regular Customer
14704,11,9,1546.91,556887.6,1,Regular Customer
14705,199,1,179.0,64440.0,0,Low-Value / At Risk
14708,3,3,1126.3700000000001,405493.20000000007,1,Regular Customer
14709,15,13,4921.04,1771574.4,1,Regular Customer
14710,14,4,606.13,218206.8,1,Regular Customer
14711,10,11,2868.8,1032768.0000000001,1,Regular Customer
14712,29,3,917.07,330145.2,1,Regular Customer
14713,9,11,2666.36,959889.6000000001,1,Regular Customer
14714,24,1,160.19,57668.4,1,Regular Customer
14715,25,4,867.38,312256.8,1,Regular Customer
14716,43,2,329.68,118684.8,1,Regular Customer
14719,2,5,1602.13,576766.8,1,Regular Customer
14720,6,3,663.81,238971.59999999998,1,Regular Customer
14722,147,1,187.92,67651.2,0,Low-Value / At Risk
14723,10,6,1158.3,416988.0,1,Regular Customer
14725,25,1,718.08,258508.80000000002,1,Regular Customer
14727,274,1,268.58,96688.79999999999,0,Low-Value / At Risk
14729,374,1,313.49,112856.40000000001,0,Low-Value / At Risk
14730,1,8,2005.06,721821.6,1,Regular Customer
14731,47,3,380.02,136807.19999999998,1,Regular Customer
14732,8,8,2702.4900000000002,972896.4000000001,1,Regular Customer
14733,16,12,9585.91,3450927.6,1,Regular Customer
14735,4,32,6065.6900000000005,2183648.4000000004,1,Regular Customer
14737,4,3,1164.55,419238.0,1,Regular Customer
14738,43,7,1314.45,473202.0,1,Regular Customer
14739,4,7,3902.28,1404820.8,1,Regular Customer
14740,197,3,1448.21,521355.60000000003,0,Low-Value / At Risk
14741,12,6,1400.3400000000001,504122.4,1,Regular Customer
14744,16,7,1099.98,395992.8,1,Regular Customer
14745,113,5,1220.26,439293.6,1,Regular Customer
14747,249,1,328.2,118152.0,0,Low-Value / At Risk
14748,29,5,1415.75,509670.0,1,Regular Customer
14752,44,1,389.64000000000004,140270.40000000002,1,Regular Customer
14753,87,1,563.15,202734.0,1,Regular Customer
14754,45,2,638.05,229697.99999999997,1,Regular Customer
14755,10,11,5010.28,1803700.7999999998,1,Regular Customer
14756,15,1,738.96,266025.60000000003,1,Regular Customer
14757,75,1,420.5,151380.0,1,Regular Customer
14758,145,4,1484.06,534261.6,1,Regular Customer
14759,5,3,1625.97,585349.2,1,Regular Customer
14760,297,1,89.2,32112.0,0,Low-Value / At Risk
14761,59,2,255.9,92124.0,1,Regular Customer
14762,264,1,300.52,108187.2,0,Low-Value / At Risk
14764,47,1,278.3,100188.0,1,Regular Customer
14765,29,3,254.11,91479.6,1,Regular Customer
14766,8,6,2473.37,890413.2,1,Regular Customer
14768,17,2,192.60000000000002,69336.00000000001,1,Regular Customer
14769,3,8,10674.75,3842910.0,1,Regular Customer
14770,232,2,876.4200000000001,315511.2,0,Low-Value / At Risk
14772,112,1,139.26,50133.6,1,Regular Customer
14775,58,3,1011.9,364284.0,1,Regular Customer
14776,51,11,2538.2999999999997,913787.9999999999,1,Regular Customer
14778,127,2,730.86,263109.6,1,Regular Customer
14779,281,3,386.15,139014.0,0,Low-Value / At Risk
14780,55,2,447.68,161164.8,1,Regular Customer
14782,320,1,200.10000000000002,72036.00000000001,0,Low-Value / At Risk
14784,26,2,289.99,104396.40000000001,1,Regular Customer
14785,10,2,77.4,27864.000000000004,1,Regular Customer
14788,7,2,679.44,244598.40000000002,1,Regular Customer
14789,29,1,197.64,71150.4,1,Regular Customer
14790,17,4,745.06,268221.6,1,Regular Customer
14792,64,1,6.2,2232.0,1,Regular Customer
14793,21,1,228.99,82436.40000000001,1,Regular Customer
14794,3,7,1319.91,475167.60000000003,1,Regular Customer
14795,166,1,131.45000000000002,47322.00000000001,0,Low-Value / At Risk
14796,1,17,8022.49,2888096.4,1,Regular Customer
14798,53,3,173.74,62546.4,1,Regular Customer
14799,51,1,157.7,56771.99999999999,1,Regular Customer
14800,48,12,4339.74,1562306.4,1,Regular Customer
14801,61,1,193.14,69530.4,1,Regular Customer
14803,162,3,845.5500000000001,304398.0,0,Low-Value / At Risk
14804,9,1,353.27,127177.2,1,Regular Customer
14805,15,4,554.65,199674.0,1,Regular Customer
14806,75,1,193.39000000000001,69620.40000000001,1,Regular Customer
14808,40,8,2741.17,986821.2000000001,1,Regular Customer
14810,41,11,2087.88,751636.8,1,Regular Customer
14813,370,2,155.43,55954.8,0,Low-Value / At Risk
14815,37,2,778.5,280260.0,1,Regular Customer
14816,197,1,271.85,97866.00000000001,0,Low-Value / At Risk
14817,200,2,1110.34,399722.39999999997,0,Low-Value / At Risk
14818,74,3,657.8,236807.99999999997,1,Regular Customer
14819,64,2,272.07,97945.2,1,Regular Customer
14820,21,4,507.29,182624.4,1,Regular Customer
14821,367,1,48.800000000000004,17568.0,0,Low-Value / At Risk
14823,180,3,321.43,115714.8,0,Low-Value / At Risk
14824,10,4,1127.71,405975.60000000003,1,Regular Customer
